file,sha256,perceptual_hash,crop,condition,source_dataset,source_url,license,original_filename,environment,split
Maize___Common_Rust/Maize___Common_Rust_scale_0325.jpg,94d59287ba6b630d27ed8d221098ee015327fd77103460281af0383b148c880a,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0325.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0326.jpg,2b15a0ab51df945603d51a00aff981be84ec7a0fe32283a638566ea03b888f56,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0326.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0327.jpg,8f3b7327a80bbd98a5c3a125258f961cf1af0199ce55ef2fa7d8769902595840,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0327.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0328.jpg,771794154c4f86dc4712a7774b0b0fafe24f03e8fe02150f21fe0d71ecd11f8e,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0328.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0329.jpg,1db72b43480351c321d692f76207721e685fbec5560e0b83ad52ec69916d5e22,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0329.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0330.jpg,c8f8b50435a4b93192af8fce74e15f48a45a3cb2ff8da2bae52b9c63b80d1dc5,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0330.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0331.jpg,b6b78b58d6cbcfab36d539ae7d8b089e92bf8086b7d595e226c4332481e0e974,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0331.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0332.jpg,265f0e1a2e6b20eb0fe874c8bf7aff78909a81ae5baf7c3f31697cb7f889cbb9,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0332.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0333.jpg,44d82b05f1a16bcbd0c2c5a4f5f1952f008db5ccc80a7a1a3f77fb6300a24357,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0333.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0334.jpg,59ac539ffd6684fb1ff756d1bf15379a9d0feac138350ce5d4f9532d5aaa9b21,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0334.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0335.jpg,23864000ec59ab6a68f7fdf514245c317fbb41bfdc9f2b2b416a2896bc412f9e,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0335.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0336.jpg,f17db62af742d07c639b9acf0acbda9a39081f15bf17753b26ff2b6cba7ade32,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0336.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0337.jpg,6b542c78513ee57df3dd6fd547deedf19ceaa1927c8c84c3e39bd8d559800def,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0337.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0338.jpg,3ba621bf64e94cf7b89f89ed9cbf65e7ded5a58c50965d2552ac25378adc281d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0338.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0339.jpg,42e060fb8efd077783af9bbca41b52d6ab71444327dabc37a92220257975a1ce,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0339.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0340.jpg,d8e8184dd195dd21df5a27e2f23357b4b334f62bb417951a29291e9b4b550206,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0340.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0341.jpg,e9d730c2404738d4ac3d220e2d270a4777301cd439f4683e9e02ec7988c6eb6c,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0341.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0342.jpg,6aa44f28db6a1dc5e58fb3c61b4ebdc4c3877b170967047fa1d26f3f861a0fde,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0342.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0343.jpg,0ebf2f10e09eb95ac74547c9b0aaf272facbaf38f61a548600af0b7a361af617,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0343.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0344.jpg,03fa4bef63a49f8631830c4c3e0964e960590e0aad5fc5d485e3e0a1f0b052e7,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0344.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0345.jpg,9e4ef7d6653560a4437a7928ab037f0d55884da53fb6ebab35d777a9fc586f40,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0345.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0346.jpg,0be13e2956f35650d9ac2778a9c28bfcabeaf16274ecabaa3bd353ab690e0a9c,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0346.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0347.jpg,a375a1424c5ed193dc3f4ac6a9101de4cc5b67490db960ffdb4c4ce9965eca13,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0347.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0348.jpg,b31a691e0fb834d3e0992b7044d98962b748882bee03f979341bde3f71cf6104,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0348.jpg,field,train
Maize___Common_Rust/Maize___Common_Rust_scale_0349.jpg,a5790b12fb72dc7e55e4cbae849e29150c8c04a67ee2ef3f9896539141c9e968,0000000001111110011111100111111001111110011111100111111000000000,Maize,Common Rust,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Common_Rust_raw_0349.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0000.jpg,b01dec51a437675a24b46533f804704bb669d95f626e0b45e4af537d26fc5fce,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0000.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0001.jpg,ed2198c9843938a912ffe6859d39d3a503c5c9e26700e868fddaf36de4559047,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0001.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0002.jpg,0294d1910e2a53aa24b9f19fec870721e68a8fadd1fa3bc2f55b7dc3c7223773,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0002.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0003.jpg,0d0ff4b8c5b8de22cd862a6fb2df7c87c74fa214698bb2e516d83b62b8021b56,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0003.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0004.jpg,34d541391ed569542388385e5a5e1f1c279ab5d2042cabc118ed40e77774c32d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0004.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0005.jpg,1f4fca84a895978ccb60448d8283b8d7e1805b2110926e368b0a46f0934bb73d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0005.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0006.jpg,4f1574c8bba7b219f80fae9c5851d507b5c6ea6d84405115c97a8324114c20cb,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0006.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0007.jpg,03f879ae90dc50817121e7c7409861297d9dbb85ffc6dc7b6fabf4684825f95e,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0007.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0008.jpg,877872368b9ee38af22b6420536f1af5c16dbf2a027b85868cfd0cced44dca4b,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0008.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0009.jpg,6842e5cbcce09157ea5aa5cf795a2601764ccf34cacc966ae521b8874984dcf4,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0009.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0010.jpg,c24dec133d9ef9145c6b83ecb08c8104958dc348f3356e481bfc0fac82d5e8ac,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0010.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0011.jpg,0d56bd70145ce3fbcdc7f45ce9a94e3dd8d09bec09a24d92ef1d2146a1049ff7,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0011.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0012.jpg,a3866692c8a267dc04b2ea9c695c006d682d55d697d49f20ff9b0bb50d660c9e,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0012.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0013.jpg,8425d9479e01cfae9b08f9e8dc7bad59a6a43447b55f0ca722406aece607cc5d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0013.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0014.jpg,c47a0bcd341a7166558dd10411540d417941b37771272b3b8b291586a4df8c27,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0014.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0015.jpg,7e8a5eac1cd6624041ae98767803eae5ddd3ebe0e3ce84b62044f78cf8037f5d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0015.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0016.jpg,df072db16efa09da17307bccddfe2d87fa434a3e2d424e433ea26620a0376d91,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0016.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0017.jpg,9c31b9e275355a4ef6bae68996cb2e4e88b2e235df7fde5430185164c93ea71c,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0017.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0018.jpg,b2b36a856637664fbd6431414d03498606386fbb7c6e2d4f0196ea48a3a66d96,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0018.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0019.jpg,e45595a1e514bda53877d1f4e1d34e25660598f1dee932ab4f692d6d0ae254d9,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0019.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0020.jpg,15d474c295e8bd40fe67f50bf0d85d0ea87c0a9f7006869f07d2e53111a12397,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0020.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0021.jpg,193f5dbd5f6ccd2af7d8204c8154641f51572ae898d9065488996fddb9e45f62,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0021.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0022.jpg,96919211bcb8c61a913c214e7e3e1d7f71f115ad0c4c13cbc467678dd68e85a1,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0022.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0023.jpg,4003565495fd44544435f022679e68ea6b6c5a91ad13d33d87f902b4372dc6c0,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0023.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0024.jpg,b5368b59e3afa76acabc3b519c427914b6cae60aeb450678acdbe301f4ffc2c5,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0024.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0025.jpg,1eb80f6040e141ed6aa4abd9fb0775059475624ca9a1740c8544592a573b4f35,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0025.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0026.jpg,507691f0ce2d5cb8f757383f2c1203008dedc7852a829f4cb46d3c5488c4738f,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0026.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0027.jpg,eb766aa4a9f67885b222b404171577a69278c2e6719d975f561d494b013b5fa6,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0027.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0028.jpg,db726b21c58c46558f263b1450a1251dc13b23ae1dfe1f356eee1caa8d685c36,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0028.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0029.jpg,3ec21c46027de5d3fc2c0aeccdea9a2cb63c81b25c76d161e3a2a62af4566460,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0029.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0030.jpg,93aeb57cdf91a6cef3c69429492be08c0ed4ed4c309d9f991e38e6dbff56b309,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0030.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0031.jpg,fed1cf7dbbf780fdaf66343b0b895d6bed95d9cd6916e859a8bbe9dee925d0bc,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0031.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0032.jpg,14a81f061cdee03391511c6fb3a6c6a8559bc5f3993d06c4e9daef3bd5a10764,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0032.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0033.jpg,9178ce685169308ad48c6fadf8062cc8eef479a676a3644983767e343efaa88d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0033.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0034.jpg,c1e21b5cd88f14ba60d75e983abbd55ee5cb863a72926fee881ed527ee58beb6,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0034.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0035.jpg,43fbdf1811719cf4cef73ed2873681abe02c79adc6e9e23dd23f03ba5c13885e,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0035.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0036.jpg,e39ef84c8c7a4accf2f7b2d84530813d46d689a7e317f3d30295357294ca0e23,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0036.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0037.jpg,3fce43adc7e8392a9a38f660282b08e7900303687e4a730972ed8891e2dd52b1,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0037.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0038.jpg,8b6682cd0c1252bdb9f077b60be07200d0b97e3a0f89544893aa200c1962f7c6,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0038.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0039.jpg,c7ac2362e8903ce74dc11af5eb8d5c72061b9dc6b80c16b68a1c893ed3e9e78d,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0039.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0040.jpg,e171a74733ed9703f533a375441f8e04ee1d26d0ea74ccaf922408b4f3699fbb,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0040.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0041.jpg,2eca82df60c6fa1d22f010414e1dc78e1b58cd7b9b75598ff0127e26b469eef0,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0041.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0042.jpg,a4e39f8ebdbe17926dcf059cc9a0c1e24c82b1c79681431180f11ce6eb707731,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0042.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0043.jpg,ffa1fda4b624dc4af27355fda654b5d51787e364ff17bd377bdaf97bfdc99644,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0043.jpg,field,train
Maize___Northern_Leaf_Blight/Maize___Northern_Leaf_Blight_scale_0044.jpg,f45a1ff15d99b60d31599b8ee0ca55124cc60851768454a10346e8413fb42883,0000000001111110011111100111111001111110011111100111111000000000,Maize,Northern Leaf Blight,PlantVillage Maize Repo,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Maize___Northern_Leaf_Blight_raw_0044.jpg,field,train
