perceptual_hash,file,condition,assigned_split,action
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0166.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0167.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0168.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0169.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0170.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0171.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0172.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0173.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0174.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0175.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0176.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0177.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0178.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0179.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0180.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0181.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0182.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0183.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0184.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0185.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0186.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0187.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0188.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0189.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0190.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0191.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0192.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0193.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0194.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0196.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0197.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0198.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0199.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0200.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0201.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0202.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0203.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0204.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0205.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0206.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0207.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0208.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0209.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0210.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0211.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0212.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0213.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0214.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0215.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0216.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0217.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0218.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0219.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0220.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0221.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0222.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0223.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0224.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0225.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0226.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0227.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0229.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0230.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0231.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0232.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0233.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0234.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0235.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0236.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0238.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0239.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0240.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0241.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0242.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0243.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0244.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0245.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0246.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0247.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0248.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0249.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0250.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0251.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0252.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0253.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0254.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0255.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0256.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0257.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0258.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0259.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0260.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0261.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0262.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0263.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0264.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0265.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0266.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0267.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0268.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0269.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0270.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0271.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0272.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0273.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0274.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0275.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Tomato___Tomato_mosaic_virus\Tomato___Tomato_mosaic_virus_scale_0276.jpg,Tomato___Tomato_mosaic_virus,train,FORCE_SAME_SPLIT_GROUP
